SEO DE URGEL, SPAIN:42.3386:1.40917
VALENCIA, SPAIN:39.4892:W0.481389
VALLADOLID, SPAIN:41.7061:W4.85194
VITORIA, SPAIN:42.8828:W2.72444
VIGO, SPAIN:42.2317:W8.62667
SANTANDER, SPAIN:43.4269:W3.82
ZARAGOZA, SPAIN:41.6661:W1.04139
SEVILLA, SPAIN:37.4178:W5.89306
PERONNE, FRANCE:49.8689:3.02778
NANGIS, FRANCE:48.5936:3.005
BAGNOLE-DE-L'ORNE, FRANCE:48.5458:W0.387222
ALBERT, FRANCE:49.9714:2.69972
LE TOURQUET, FRANCE:50.5147:1.62722
VALENCIENNES, FRANCE:50.3256:3.46111
AMIENS, FRANCE:49.8714:2.38639
AGEN, FRANCE:44.1747:0.590556
CAZAUX, FRANCE:44.5333:W1.125
BORDEAUX, FRANCE:44.841225:W0.5800364
BERGERAC, FRANCE:44.8534568:0.487531
TOULOUSE, FRANCE:43.6044622:1.4442469
COGNAC, FRANCE:45.693165:W0.325018
POITIERS, FRANCE:46.5875:0.306667
MONTLUCON-GUERET, FRANCE:46.2244:2.36306
LIMOGES, FRANCE:45.8628:1.17944
MONT-DE-MARSAN, FRANCE:43.9117:W0.5075
NIORT, FRANCE:46.3111:W0.401389
TOULOUSE, FRANCE:43.6044622:1.4442469
PAU, FRANCE:43.38:W0.418611
LA ROCHELLE, FRANCE:46.17127895533832:W1.1405420877441474
TARBES, FRANCE:43.1786:W0.00638889
ANGOULEME, FRANCE:45.7292:0.221389
BRIVE, FRANCE:45.1508:1.46917
PERIGUEUX, FRANCE:45.1981:0.815556
BIARRITZ-BAYONNE, FRANCE:43.4683:W1.52306
CAHORS, FRANCE:44.3511:1.47528
ST.-GIRONS, FRANCE:43.0075:1.10306
ARCACHON, FRANCE:44.5964:W1.11083
ALBI, FRANCE:43.9136:2.11306
CASTRES, FRANCE:43.5561:2.28917
TOULOUSE, FRANCE:43.5861:1.49917
MILLAU, FRANCE:43.99:3.18306
RODEZ, FRANCE:44.4078:2.4825
USSEL, FRANCE:45.5347:2.42389
VILLENEUVE-SUR-LOT, FRANCE:44.3969:0.758889
ROYAN, FRANCE:45.6281:W0.9725
MIMIZAN, FRANCE:44.1461:W1.17444
AIRE-SUR-L'ADOUR, FRANCE:43.7094:W0.245278
MONTAUBAN, FRANCE:44.0256:1.37778
AUCH, FRANCE:43.6878:0.601667
LIBOURNE, FRANCE:44.9822:W0.134722
PAMIERS, FRANCE:43.0906:1.69583
MARMANDE, FRANCE:44.4989:0.200278
ROCHEFORT, FRANCE:45.8878:W0.983056
OUESSANT, FRANCE:48.4628:W5.06389
PONTIVY, FRANCE:48.0583:W2.92167
GUISCRIFF-SCAER, FRANCE:48.0525:W3.66444
ILE D'YEU, FRANCE:46.7186:W2.39111
ANCENIS, FRANCE:47.4081:W1.1775
BRIENNE-LE CHATEAU, FRANCE:48.4297:4.48111
COLMAR, FRANCE:48.1097:7.35889
BEAUNE, FRANCE:47.0058:4.89333
DOLE, FRANCE:47.0389:5.42722
JOIGNY, FRANCE:47.9922:3.39222
VERDUN, FRANCE:49.1222:5.46889
AUBENAS-VALS-LANAS, FRANCE:44.5442:4.37194
LE PUY, FRANCE:45.0794:3.76472
ST.-FLOUR, FRANCE:45.0764:2.99361
BOURG, FRANCE:46.2008:5.29194
VILEFRANCE, FRANCE:45.9164:4.64056
MOULINS, FRANCE:46.5344:3.42361
CASSAGNES-BEGHONES, FRANCE:44.1775:2.515
TOULOUSE, FRANCE:43.5689:1.48083
METZ, FRANCE:48.9822:6.25361
BASTIA, CORSE ISL.:42.5539:9.48333
CALVI, CORSE ISL.:42.5306:8.79306
FIGARI, CORSE ISL.:41.5006:9.09778
AJACCIO, CORSE ISL.:41.9236:8.80278
PROPRIANO, FRANCE:41.6631:8.89028
SOLENZARA, CORSE ISL.:41.9242:9.40583
CORTE, FRANCE:42.2936:9.19306
AUXERRE, FRANCE:47.85:3.49694
CHAMBERY, FRANCE:45.6378:5.88
CLERMONT FERRAND, FRANCE:45.7864:3.16917
BOURGES, FRANCE:47.0581:2.37028
CHAMBERY, FRANCE:45.5608:5.97556
CHALON, FRANCE:46.8258:4.8175
ANNEMASSE, FRANCE:46.1919:6.26833
LYON, FRANCE:45.7261:5.09083
MACON, FRANCE:46.295:4.79556
ST.-YAN, FRANCE:46.4125:4.01306
ROANNE, FRANCE:46.0583:4.00139
ANNECY, FRANCE:45.9292:6.09861
GRENOBLE, FRANCE:45.3628:5.32917
MONTLUCON, FRANCE:46.3525:2.57028
VALENCE, FRANCE:44.9214:4.96972
VICHY, FRANCE:46.1694:3.40361
AURILLAC, FRANCE:44.8914:2.42194
CHATEAUROUX, FRANCE:46.8619:1.73056
LYON, FRANCE:45.7281:4.94472
AIX-LES-MILLES, FRANCE:43.5053:5.36778
LE LUC, FRANCE:43.3844:6.38694
CANNES, FRANCE:43.5419:6.95333
ST.-ETIENNE, FRANCE:45.5403:4.29639
ISTRES, FRANCE:43.5225:4.92361
CARCASSONNE, FRANCE:43.2158:2.30611
MARSEILLE, FRANCE:43.29031232666344:5.397847473754878
NICE, FRANCE:43.71335521461014:7.2626405438720765
ORANGE, FRANCE:44.1371311:4.8078783
PERPIGNAN, FRANCE:42.7403:2.87056
LE CASTELLET, FRANCE:43.2525:5.785
ALES, FRANCE:44.0694:4.14194
MONTPELLIER, FRANCE:43.5761:3.96278
BEZIERS, FRANCE:43.3239:3.35556
AVIGNON, FRANCE:43.9072:4.90167
SALON, FRANCE:43.6064:5.10917
LEZIGNAN-CORBIERES, FRANCE:43.1758:2.73417
MENDE, FRANCE:44.5019:3.53278
CARPENTRAS, FRANCE:44.0297:5.07806
AVORD, FRANCE:47.0533:2.6325
BEAUVAIS, FRANCE:49.4544:2.11278
CHATEAUDUN, FRANCE:48.0581:1.37639
SAUMUR, FRANCE:47.2567:W0.115
EVREUX, FRANCE:49.0286:1.21972
LE HAVRE, FRANCE:49.5339:0.0880556
ABBEVILLE, FRANCE:50.1433:1.83167
ORLEANS, FRANCE:47.9878:1.76056
CHALONS, FRANCE:48.7758:4.18444
ROUEN, FRANCE:49.4404591:1.0939658:21
TOURS, FRANCE:47.4322:0.7275:34
CHOLET, FRANCE:47.0819:W0.876944:87
LAVAL, FRANCE:48.0311:W0.742778:34
ORLEANS, FRANCE:47.8969:2.16333:27
PARIS, FRANCE:48.8566969:2.3514616:105
CREIL, FRANCE:49.2533:2.51889:11
COULOMMIERS, FRANCE:48.8375:3.01611:10
TOUSSOUS-LE-NOBLE, FRANCE:48.7517:2.10611:4
VILLACOUBLAY, FRANCE:48.7742:2.20139:8
REIMS, FRANCE:49.2078:4.15667:46
TROYES, FRANCE:48.3228:4.01778:13
LUNEVILLE, FRANCE:48.5972:6.54472:16
ETAIN, FRANCE:49.2267:5.67194:20
AUTUN, FRANCE:46.9664:4.26028:61
NEVERS, FRANCE:47.0011:3.11444:17
CAMBRAI, FRANCE:50.2217:3.15417:18
MAUBEUGE, FRANCE:50.3103:4.03306:18
BESANCON-LA-VEZE, FRANCE:47.2083:6.08306:5
PHALSBOURG, FRANCE:48.7661:7.20028:13
LILLE, FRANCE:50.5617:3.08944:34
MERVILLE, FRANCE:50.6183:2.64222:26
CHARLEVILLE, FRANCE:49.7839:4.64694:31
VESOUL-FROTEY, FRANCE:47.6375:6.20389:7
ANGERS, FRANCE:47.4972:W0.5725:42
BREST, FRANCE:48.4478:W4.41833:49
CHERBOURG, FRANCE:49.65:W1.47028:14
LA BAULE, FRANCE:47.2894:W2.34639:22
GRANVILLE, FRANCE:48.8831:W1.56417:9
DEAUVILLE, FRANCE:49.3653:0.154167:3
LORIENT, FRANCE:47.7606:W3.44:17
LA ROCHE-SUR-YON, FRANCE:46.7019:W1.37861:87
LANDIVISIAU, FRANCE:48.53:W4.15139:18
CAEN, FRANCE:49.1733:W0.45:25
LE MANS, FRANCE:47.9486:0.201667:52
RENNES, FRANCE:48.0694:W1.73472:50
QUIMPER, FRANCE:47.9747:W4.16778:84
NANTES, FRANCE:47.1531:W1.61056:65
MORLAIX, FRANCE:48.6031:W3.81556:24
VANNES, FRANCE:47.7231:W2.71833:32
ST.-NAZAIRE, FRANCE:47.3119:W2.14917:46
MULHOUSE, FRANCE:47.5894:7.52972:22
COLMAR, FRANCE:47.9219:7.39944:66
DIJON, FRANCE:47.2689:5.09:40
METZ, FRANCE:49.0717:6.13167:41
EPINAL, FRANCE:48.3247:6.06972:59
HAGUENAU, FRANCE:48.7933:7.81611:182
ST.-DIZIER, FRANCE:48.6358:4.89917:43
TOUL, FRANCE:48.78:5.97972:30
MONTBELIARD, FRANCE:47.4869:6.7925:15
NANCY, FRANCE:48.6919:6.23028:15
PONTARLIER, FRANCE:46.9044:6.32694:41
REIMS, FRANCE:49.31:4.05:46
STRASSBOURG, FRANCE:48.5381:7.62806:78
LUXEUIL, FRANCE:47.7831:6.36389:21
CUERS, FRANCE:43.2478:6.12667:50
HYERES, FRANCE:43.0972:6.14583:132
NIMES, FRANCE:43.7572:4.41611:161
AMBERIEU, FRANCE:45.9872:5.32833:24
CAMBRAI, FRANCE:50.1414:3.26306:18
BROYE-LES-PESMES, FRANCE:47.335:5.51361:25
LURE, FRANCE:47.7044:6.54583:24
ST.-SIMON, FRANCE:49.7583:3.21194:3
AGRINION, GREECE:38.6019:21.3511:162:84
ALEXANDROUPOLIS, GREECE:40.8558:25.9561:642
ATHENS, GREECE:37.9839412:23.7283052:38
ALEXANDRIA, GREECE:35.50580479245094:24.024996747143533:61
ELEFSIS, GREECE:38.0636:23.5558:18
IOANNINA, GREECE:39.6964:20.8225:403
HERAKLION, GREECE:35.3394:25.1803:245
KASTORIA, GREECE:40.4494:21.2761:57
KALAMATA, GREECE:37.0683:22.0256:442
KAVALA, GREECE:40.9722:24.3417:37
KOZANI, GREECE:40.2861:21.8408:34
LARISSA, GREECE:39.65:22.4653:122
MEGARA, GREECE:37.9811:23.3653:330
MYKONOS, GREECE:37.435:25.3481:85
MARATHON, GREECE:38.145:24.0142:97
MYTILINI, GREECE:39.0567:26.5983:15
PREVEZA, GREECE:38.9253:20.7653:381
PATRAS, GREECE:38.1511:21.4256:125
CHANIA, GREECE:35.5317:24.1494:12
SPARTI, GREECE:36.9733:22.5261:21
TANAGRA, GREECE:38.3397:23.5647:27
KASTELI, GREECE:35.1869:25.3267:334
TRIPOLIS, GREECE:37.5308:22.405:28
THESSALONIKI, GREECE:40.5197:22.9708:19
BUDAPEST, HUNGARY:47.4367:19.2556:525
DEBRECEN, HUNGARY:47.4889:21.6153:461
GODOLLO, HUNGARY:47.5708:19.3386:61
KECSKEMET, HUNGARY:46.9175:19.7492:322
KAPOSVAR, HUNGARY:46.3892:17.7314:113
NYIRREGYHAZA, HUNGARY:47.9839:21.6922:274
OCSENY, HUNGARY:46.3039:18.7692:72
PAPA, HUNGARY:47.3639:17.5008:91
AZENTKILYSZABADJA, HUNGARY:47.0778:17.9683:22
SIOFOK, HUNGARY:46.8581:18.0956:124
SARMELLEK, HUNGARY:46.6864:17.1589:35
SZOLNOK, HUNGARY:47.1228:20.2353:187
TOKOL, HUNGARY:47.3453:18.9808:38
CROTONE, ITALY:38.9972:17.08:179
BARI, ITALY:41.1383:16.7606:117
FOGGIA, ITALY:41.4328:15.535:507
GROTTAGLIE, ITALY:40.5161:17.4022:102
LECCE, ITALY:40.2386:18.1331:238
PESCARA, ITALY:42.4314:14.1808:33
BRINDISI, ITALY:40.6575:17.9469:333
GIOIA DEL COLLE, ITALY:40.7678:16.9333:206
LAMEZIA, ITALY:38.9064:16.2422:162
CATANIA, ITALY:37.4667:15.0661:182
PALERMO, ITALY:38.1758:13.0908:158
REGGIO CALABRIA, ITALY:38.0711:15.6514:239
TRAPANI, ITALY:37.9125:12.4881:271
ALGHERO, ITALY:40.6319:8.29056:224
DECIMOMANNU, ITALY:39.3542:8.97222:28
CAGLIARI, ITALY:39.2514:9.05417:85
OLBIA, ITALY:40.8986:9.5175:383
TORTOLI, ITALY:39.9186:9.68278:39
ROME, ITALY:41.8933203:12.4829321:1285
TURIN, ITALY:45.0677551:7.6824892:130
MILANO, ITALY:45.5397:9.20222:181
BERGAMO, ITALY:45.6739:9.70417:40
TORINO, ITALY:45.2006:7.64944:130
ALBENGA, ITALY:44.0506:8.12722:36
GENOA, ITALY:44.4119:8.84167:243
MILAN, ITALY:45.4453:9.27694:181
CAMERI, ITALY:45.5294:8.66917:39
PARMA, ITALY:44.8244:10.2961:260
PIACENZA, ITALY:44.9131:9.72333:118
AVIANO, ITALY:46.0317:12.5964:113
BOLZANO, ITALY:46.4606:11.3261:52
BOLOGNA, ITALY:44.5342:11.2903:140
TREVISO, ITALY:45.6486:12.1953:55
FORLI, ITALY:44.1947:12.07:228
GHEDI, ITALY:45.4319:10.2675:60
VERONA, ITALY:45.4719:10.9278:1426
MONTICHIARI, ITALY:45.4289:10.3306:81
RONCHI DE LEGIONARI, ITALY:45.8278:13.4664:17
RIMINI, ITALY:44.0203:12.6119:134
TREVISO, ITALY:45.6844:12.0861:55
VICENZA, ITALY:45.5742:11.5306:80
PADOVA, ITALY:45.3956:11.8478:92
VENICE, ITALY:45.505:12.3517:414
SIENA, ITALY:43.2572:11.2542:118
GUIDONIA, ITALY:41.9903:12.7408:79
SALERNO, ITALY:40.6203:14.9111:58
LATINA, ITALY:41.5422:12.9089:277
GRAZZANISE, ITALY:41.0608:14.0819:47
NAPLES, ITALY:40.8858:14.2906:119
PISA, ITALY:43.6839:10.3925:185
FIRENZE, ITALY:43.8097:11.205:102
GROSSETO, ITALY:42.7608:11.0722:474
VITERBO, ITALY:42.4303:12.0642:406
PERUGIA, ITALY:43.0958:12.5131:449
CERKLJE, SLOVENIA:45.8997:15.53
LJUBLIANA, SLOVENIA:46.2236:14.4575
MARIBOR, SLOVENIA:46.4797:15.6861
PORTOROZ, SLOVENIA:45.4733:13.6147
SLOVENJ GRADEC, SLOVENIA:46.4719:15.1169
CESKE BUDEJOVICE, CZECH REPUBLIC:48.9461:14.4272
CHOTEBOR, CZECH REPUBLIC:49.6844:15.6761
CASLAV, CZECH REPUBLIC:49.9394:15.3817
HRADEC KRALOVE, CZECH REPUBLIC:50.2531:15.845
PRAHA, CZECH REPUBLIC:50.1211:14.5436
KUNOVICE, CZECH REPUBLIC:49.0294:17.4397
KARLOVY VARY, CZECH REPUBLIC:50.2028:12.9147
LINE, CZECH REPUBLIC:49.675:13.2744
MNICHOVO HRADISTE, CZECH REPUBLIC:50.54:15.0064
OSTRAVA, CZECH REPUBLIC:49.6964:18.1111
NAMEST, CZECH REPUBLIC:49.1658:16.1247
PARDUBICE, CZECH REPUBLIC:50.0133:15.7386
PRIBRAM, CZECH REPUBLIC:49.7186:14.0969
PREROV, CZECH REPUBLIC:49.4258:17.4047
PRAGUE, CZECH REPUBLIC:50.1008:14.26
SOBESLAV, CZECH REPUBLIC:49.2447:14.7136
TURANY, CZECH REPUBLIC:49.1511:16.6942
VODOCHODY, CZECH REPUBLIC:50.2164:14.3956
TEL-AVIV, ISRAEL:32.0094:34.8767
BEER-SHEBA, ISRAEL:31.2869:34.7228
TEL-NOF, ISRAEL:31.8394:34.8217
EYN-SHEMER, ISRAEL:32.4408:35.0061
ELAT, ISRAEL:29.5611:34.96
EYN-YAHAV, ISRAEL:30.6231:35.2019
HAIFA, ISRAEL:32.8111:35.0439
HAZTOR, ISRAEL:31.7625:34.7272
ROSH PINA, ISRAEL:32.9808:35.5717
JERUSALEM, ISRAEL:31.8667:35.2167
TEL-AVIV FIR/CTA/UTA, ISRAEL:31.2286:35.1908
MEGIDO AIRSTRIP, ISRAEL:32.5986:35.2283
METZADA, ISRAEL:31.3281:35.3883
NEVATIM, ISRAEL:31.2083:35.0122
OVDA, ISRAEL:29.94:34.9358
RAMAT DAVID, ISRAEL:32.6603:35.1822
RAMON, ISRAEL:30.7761:34.6667
TEL-AVIV, ISRAEL:32.1144:34.7819
MALTA, MALTA:35.8572:14.4775
MALTA ACC, MALTA:35.9167:14.4167
WIENER NEUSTADT OST, AUSTRIA:47.8433:16.26
WELS, AUSTRIA:48.1831:14.0408
GRAZ, AUSTRIA:47:15.4333
INNSBRUCK, AUSTRIA:47.26:11.3439
KLAGENFURT, AUSTRIA:46.65:14.3333
LINZ, AUSTRIA:48.2333:14.1833
VIENNA, AUSTRIA:48:16.5
SALZBURG, AUSTRIA:47.7931:13.0042
VIENNA, AUSTRIA:48.1103:16.5697
GRAZ, AUSTRIA:46.9908:15.4394
KLAGENFURT, AUSTRIA:46.6425:14.3375
LINZ, AUSTRIA:48.2331:14.1875
LANGENLEBARN, AUSTRIA:48.3208:16.1117
ZELTWEG, AUSTRIA:47.2028:14.7442
ALVERCA, ACORES:38.8831:W9.03
SANTA MARIA (ISLAND), ACORES:36.9714:W25.1706
BRAGANCA, ACORES:41.8683:W6.71194
BEJA (MADEIRA), ACORES:38.0789:W7.93222
BRAGA, ACORES:41.5869:W8.445
COIMBA, ACORES:40.1572:W8.47
CASCAIS, ACORES:38.725:W9.355
COVILHA, ACORES:40.2647:W7.47972
EVORA, ACORES:38.5333:W7.88944
FLORES (FLORES ISL.), ACORES:39.455:W31.1311
FARO, ACORES:37.0142:W7.96583
GRACIOSA ISLAND, ACORES:39.0919:W28.0297
HORTA, ACORES:38.5197:W28.7158
ESPINHO, PORTUGAL:40.9742:W8.64528
LAJES (TERCEIRA ISLAND), ACORES:38.7642:W27.0933
LISBON, PORTUGAL:38.7167:W9.15583
MONTE REAL, ACORES:39.8311:W8.88722
MONTIJO, ACORES:38.7036:W9.03583
OVAR, PORTUGAL:40.9158:W8.64583
PONTA DELGADA, ACORES:37.7411:W25.6978
PICO, ACORES:38.5544:W28.4397
PORTIMAO, ACORES:37.1492:W8.58389
PORTO, ACORES:41.2481:W8.68139
PORTO SANTO, MADEIRA:33.0733:W16.3497
LISBON, PORTUGAL:38.7811:W9.13583
SAO JORGE ISLAND, ACORES:38.6653:W28.1756
SINTRA, ACORES:38.8308:W9.33944
TANCOS, ACORES:39.475:W8.36444
VILA REAL, ACORES:41.2742:W7.72028
VISEU, ACORES:40.7253:W7.88889
BANJA LUKA, BOSNIA-HERCEGOVINA:44.9414:17.2975
MOSTAR, BOSNIA-HERCEGOVINA:43.2828:17.8458
SARAJEVO, BOSNIA-HERCEGOVINA:43.8244:18.3314
ARAD, ROMANIA:46.1764:21.2619
BACAU, ROMANIA:46.5219:26.9103
BAIA MARE, ROMANIA:47.6583:23.47
BUCHAREST, ROMANIA:44.5031:26.1019
CONSTANTA, ROMANIA:44.3622:28.4883
CLUJ-NAPOCA, ROMANIA:46.785:23.6861
CARANSEBES, ROMANIA:45.42:22.2533
CRAIOVA, ROMANIA:44.3181:23.8886
IASI, ROMANIA:47.1789:27.62
ORADEA, ROMANIA:47.0253:21.9025
BUCHAREST, ROMANIA:44.5736:26.1033
SIBIU, ROMANIA:45.7856:24.0911
SATU MARE, ROMANIA:47.7033:22.8856
SUCEAVA, ROMANIA:47.6875:26.3539
TULCEA, ROMANIA:45.0622:28.7142
TIRGU MURES, ROMANIA:46.4675:24.4125
TIMISOARA, ROMANIA:45.81:21.3378
ZURICH AREA, SWITZERLAND:46.6136:7.67778
LES EPLATURES, SWITZERLAND:47.0836:6.79278
GENEVA, SWITZERLAND:46.2381:6.10889
SAANEN, SWITZERLAND:46.4875:7.25083
SION, SWITZERLAND:46.2194:7.32667
ALPNACH, SWITZERLAND:46.9439:8.28417
ULRICHEN, SWITZERLAND:46.5011:8.29556
DUBENDORF, SWITZERLAND:47.3986:8.64806
EMMEN, SWITZERLAND:47.0922:8.305
MOLLIS, SWITZERLAND:47.0786:9.06472
INTERLAKEN, SWITZERLAND:46.6764:7.87917
TURTMANN, SWITZERLAND:46.3039:7.71444
MEIRINGEN, SWITZERLAND:46.7433:8.11
RARON, SWITZERLAND:46.3036:7.82333
PAYERNE, SWITZERLAND:46.8431:6.915
BUOCHS, SWITZERLAND:46.9747:8.39889
ZURICH, SWITZERLAND:47.3833:8.56667
LUGANO, SWITZERLAND:46.0042:8.91056
BERN, SWITZERLAND:46.9139:7.49694
GRENCHEN, SWITZERLAND:47.1814:7.41694
ZURICH, SWITZERLAND:47.4647:8.54917
ALTENRHEIN, SWITZERLAND:47.485:9.56056
SAMEDAN, SWITZERLAND:46.5325:9.88278
ANKARA, TURKEY:39.93:32.85:24521
ADANA, TURKEY:37:35.321333:1945
AFYON, TURKEY:38.7261:30.6011:1025
ANTALYA, TURKEY:36.9014:30.7917:1417
GAZIANTEP, TURKEY:36.9481:37.4792:6819
ISKENDERUN, TURKEY:36.5733:36.1539:636
KASTAMONU, TURKEY:41.3139:33.7958:1834
KONYA, TURKEY:37.9789:32.5617:38873
MERZIFON, TURKEY:40.8292:35.5219:972
SAMSUN, TURKEY:41.2764:36.3036:1055
SIVAS, TURKEY:39.8136:36.9033:2768
ZONGULDAK, TURKEY:41.5158:32.0997:633
MALATYA, TURKEY:38.4358:38.0917:1582
KAYSERI, TURKEY:38.7703:35.4953
SIVRIHISAR, TURKEY:39.4514:31.3653:2987
TOKAT, TURKEY:40.305:36.3678:1923
EREGLI, TURKEY:41.2544:31.415:976
DENIZLI, TURKEY:37.785:29.7011:798
NEVSEHIR, TURKEY:38.7717:34.5342:5467
ISTANBUL, TURKEY:41.05497681583172:28.908688006982437:5343
AYDIN, TURKEY:37.8158:27.8861:1582
BURSA, TURKEY:40.2317:29.0092:1036
BANDIRMA, TURKEY:40.3178:27.9775:713
CANAKKALE, TURKEY:40.1375:26.4267:1016
ESKISEHIR, TURKEY:39.7839:30.5819:2678
IZMIR, TURKEY:38.2922:27.1569:11891
ISPARTA, TURKEY:37.7853:30.5817:1049
KUTAHYA, TURKEY:39.4267:30.0164:2484
USAK, TURKEY:38.6811:29.4714:1309
YALOVA, TURKEY:40.6833:29.3786:167
YENISEHIR, TURKEY:40.255:29.5625:786
DALAMAN, TURKEY:36.7131:28.7925:616
AKHISAR, TURKEY:38.8086:27.8336:93
CORLU, TURKEY:41.1381:27.9189:899
ESKISSEHIR, TURKEY:39.8097:30.5194:2678
ELAZIG, TURKEY:38.6067:39.2914:2211
DIYABAKIR, TURKEY:37.8936:40.2006
ERZINCAN, TURKEY:39.71:39.5261:89
ERZURUM, TURKEY:39.9564:41.17
KARS, TURKEY:40.5622:43.115:1804
SANLIURFA, TURKEY:37.0919:38.8461:3668
VAN, TURKEY:38.4681:43.3322:1938
BATMAN, TURKEY:37.9289:41.1161:563
MUS, TURKEY:38.7544:41.6611:2604
SIIRT, TURKEY:37.9786:41.8403:284
SALTSY, MOLDOVA:47.8378:27.7811
KICHINAU FIR/ACC/COM, MOLDOVA:46.9278:28.9314
OHRID, FORMER MACEDONIA:41.1797:20.7422
SKOPJE, FORMER MACEDONIA:41.9614:21.6214
GIBRALTAR, GIBRALTAR:36.1508:W5.34944
BEOGRAD, YUGOSLAVIA:44.8183:20.3089
PODGORICA, YUGOSLAVIA:42.3592:19.2517
PRISTINA, YUGOSLAVIA:42.5728:21.0358
TIVAT, YUGOSLAVIA:42.4044:18.7231
VRSAC, YUGOSLAVIA:45.1467:21.3097
BRATISLAVA, SLOVAKIA:48.17:17.2125
KOSICE, SLOVAKIA:48.6631:21.2411
MALACKY, SLOVAKIA:48.4019:17.1183
PIESTANY, SLOVAKIA:48.625:17.8283
SLIAC, SLOVAKIA:48.6378:19.1339
TRENCIN, SLOVAKIA:48.865:17.9922
POPRAD, SLOVAKIA:49.0733:20.2408
ZILINA, SLOVAKIA:49.2317:18.6136
NORTH CAICOS, TURKS & CAICOS I.:21.9172:W71.9394
PROVIDENCIALES, TURKS & CAICOS I.:21.7736:W72.2658
SOUTH CAICOS, TURKS & CAICOS I.:21.5156:W71.5283
SAMANA, DOMINICAN REPUBLIC:19.1986:W69.43
BARAHONA, DOMINICAN REPUBLIC:18.2514:W71.1203
CABO ROJO, DOMINICAN REPUBLIC:17.9289:W71.6447
CONSTANZA, DOMINICAN REPUBLIC:18.9081:W70.72
SANTO DOMINGO, DOMINICAN REPUBLIC:18.4711:W69.9689
LA ROMANA, DOMINICAN REPUBLIC:18.4519:W68.9117
PUNTA CANA, DOMINICAN REPUBLIC:18.5672:W68.3633
PUERTO PLATA, DOMINICAN REPUBLIC:19.7572:W70.5697
SANTO DOMINGO, DOMINICAN REPUBLIC:18.4294:W69.6686
SAN ISIDORO, DOMINICAN REPUBLIC:18.5036:W69.7617
SANTIAGO, DOMINICAN REPUBLIC:19.4092:W70.6164
BANANERA, GUATEMALA:15.4733:W88.8372
COBAN, GUATEMALA:15.4689:W90.4067
GUATEMALA CITY, GUATEMALA:14.5831:W90.5275
PUERTO BARRIOS, GUATEMALA:15.7308:W88.5836
POPTUN, GUATEMALA:16.3261:W89.4169
QUEZALTENANGO, GUATEMALA:14.8653:W91.5019
RETALHULEU, ARGENTINA:14.5208:W91.6972
SAN JOSE, GUATEMALA:13.9361:W90.8358
ISLAS DEL CISNE, HONDURAS:17.4072:W83.9325
LA CEIBA, HONDURAS:15.7422:W86.8533
SAN PEDRO SULA, HONDURAS:15.4525:W87.9233
GUANAJA, HONDURAS:16.4453:W85.9064
PUERTO LEMPIRA, HONDURAS:15.2608:W83.7814
ROATAN, HONDURAS:16.3167:W86.5225
TELA, HONDURAS:15.7758:W87.4756
TEGUCIGALPA, HONDURAS:14.0608:W87.2169
TRUJILLO, HONDURAS:15.9267:W85.9381
OCHO RIOS, JAMAICA:18.4042:W76.9689
KINGSTON, JAMAICA:17.9356:W76.7875
MONTEGO BAY, JAMAICA:18.5036:W77.9133
PORT ANTONIO, JAMAICA:18.1986:W76.5344
KINGSTON, JAMAICA:17.9883:W76.8236
ACAPULCO, MEXICO:16.7567:W99.7533
MONTERREY, MEXICO:25.8656:W100.237
AGUASCALIENTES, MEXICO:21.7053:W102.318
BAHIAS DEHUATULCO, MEXICO:15.7747:W96.2608
CUERNAVACA, MEXICO:18.835:W99.2619
CIUDAD ACUNA, BRAZIL:29.3319:W100.981
CIUDAD DEL CARMEN, MEXICO:18.6536:W91.7989
NUEVO CASAS GRANDES, MEXICO:30.3972:W107.875
CHILPANCINGO, MEXICO:17.5736:W99.5142
CULIACAN, MEXICO:24.7644:W107.474
CHETUMAL, MEXICO:18.5044:W88.3267
CIUDAD OBREGON, MEXICO:27.3925:W109.833
CAMPECHE, MEXICO:19.8167:W90.5003
CIUDAD JUAREZ, MEXICO:31.6361:W106.429
CHIHUAHUA, MEXICO:28.7028:W105.964
CIUDAD VICTORIA, MEXICO:23.7039:W98.9564
CELAYA, MEXICO:20.5458:W100.886
COZUMEL, MEXICO:20.5222:W86.9256
CIUDAD MANTE, MEXICO:22.7403:W99.0181
DURANGO, MEXICO:24.1242:W104.528
TEPIC, MEXICO:21.4194:W104.843
ENSENADA, MEXICO:31.7953:W116.602
GUADALAJARA, MEXICO:20.5217:W103.311
GUAYMAS, MEXICO:27.9689:W110.925
TEHUACAN, MEXICO:18.4969:W97.4197
HERMOSILLO, MEXICO:29.0958:W111.048
COLIMA, MEXICO:19.2769:W103.577
ISLA MUJERES, MEXICO:21.245:W86.7397
SALTILLO, MEXICO:25.5494:W100.929
IZTEPEC, MEXICO:16.4492:W95.0936
JALAPA, MEXICO:19.475:W96.7975
LAZARD CARDENAS, MEXICO:18.0017:W102.22
LOS MOCHIS, MEXICO:25.685:W109.081
DEL BAJIO, MEXICO:20.9933:W101.481
LA PAZ, MEXICO:24.0725:W110.362
LORETO, MEXICO:25.9892:W111.348
MATAMOROS, MEXICO:25.7697:W97.5253
MERIDA, MEXICO:20.9369:W89.6575
MEXICALI, MEXICO:32.6306:W115.241
MORELIA, MEXICO:19.8497:W101.025
MINATITLAN, MEXICO:18.1033:W94.5806
